Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2020-05-04,INFY,EQ,715.5,689.8,701.2,670.35,675.15,673.7,686.15,9122803,625959149280000.0,177978,4829727,0.5294
2020-05-05,INFY,EQ,673.7,681.75,685.6,670.0,674.5,673.7,679.28,6393108,434273062700000.0,132076,2677598,0.41880000000000006
2020-05-06,INFY,EQ,673.7,676.9,681.45,664.05,667.0,665.9,671.02,7934457,532415771335000.06,211094,4131440,0.5207
2020-05-07,INFY,EQ,665.9,665.55,674.35,662.45,666.7,664.95,668.79,4779550,319649921680000.0,93851,1338583,0.2801
2020-05-08,INFY,EQ,664.95,672.25,680.9,668.5,676.0,674.2,674.96,8400376,566993748030000.0,206669,4255606,0.5065999999999999
2020-05-11,INFY,EQ,674.2,682.5,698.55,678.0,683.75,682.9,688.95,7370192,507767328360000.06,157658,2796962,0.37950000000000006
2020-05-12,INFY,EQ,682.9,678.5,691.0,675.5,687.0,687.65,684.84,7356063,503771553335000.06,165655,3084813,0.4194
2020-05-13,INFY,EQ,687.65,694.8,699.9,683.75,693.75,694.15,693.94,8287106,575075821645000.0,156513,3445104,0.4157
2020-05-14,INFY,EQ,694.15,659.0,671.75,652.6,658.2,658.15,662.77,16888356,1119311387585000.0,284577,8182759,0.48450000000000004
2020-05-15,INFY,EQ,658.15,664.8,664.8,646.7,652.3,652.3,652.46,9255353,603875759940000.0,159733,4310476,0.4657
2020-05-18,INFY,EQ,652.3,659.85,670.55,653.0,659.6,663.9,663.53,10435495,692428088505000.0,160262,3755434,0.35990000000000005
2020-05-19,INFY,EQ,663.9,664.0,674.8,655.0,670.0,668.6,668.12,5902238,394337854420000.0,121850,1988018,0.3368
2020-05-20,INFY,EQ,668.6,668.5,673.0,659.65,666.0,669.55,666.46,5795193,386224824390000.0,104746,2267162,0.3912
2020-05-21,INFY,EQ,669.55,666.5,679.45,665.4,673.0,672.2,672.37,7214401,485078046030000.0,122009,3469480,0.48090000000000005
2020-05-22,INFY,EQ,672.2,675.0,695.85,673.5,692.0,692.35,688.38,11867864,816962953235000.0,201776,4330805,0.3649
2020-05-26,INFY,EQ,692.35,693.0,699.45,679.0,681.3,680.55,689.51,7099719,489531848395000.0,122600,3121766,0.4397
2020-05-27,INFY,EQ,680.55,686.05,709.2,675.0,706.2,705.45,693.83,8774694,608814374640000.0,155415,3437244,0.39170000000000005
2020-05-28,INFY,EQ,705.45,707.0,710.0,690.0,706.0,707.4,699.96,9440121,660769986430000.0,141590,2657015,0.2815
2020-05-29,INFY,EQ,707.4,692.5,700.8,674.95,692.0,691.0,690.78,28291172,1954303283205000.0,241793,18169775,0.6422
2020-06-01,INFY,EQ,691.0,698.75,706.65,691.5,699.55,699.55,700.27,12276649,859698133979999.9,166839,5306820,0.43229999999999996
2020-06-02,INFY,EQ,699.55,700.5,711.65,697.55,708.2,708.1,706.32,7059409,498618379525000.0,123937,2883368,0.40840000000000004
2020-06-03,INFY,EQ,708.1,710.7,711.9,696.0,702.85,701.55,702.71,11378568,799586997215000.0,179242,6410775,0.5634
2020-06-04,INFY,EQ,701.55,702.0,709.45,697.5,707.05,707.75,704.17,10783594,759349555130000.0,134508,5936764,0.5505
2020-06-05,INFY,EQ,707.75,707.0,711.7,700.6,704.75,703.55,705.8,7718943,544803085195000.0,124734,3191258,0.41340000000000005
2020-06-08,INFY,EQ,703.55,707.65,725.8,704.0,722.05,720.85,718.75,10719124,770438937255000.0,180849,4477137,0.4177
2020-06-09,INFY,EQ,720.85,720.0,729.6,715.05,715.05,717.6,721.62,10078863,727306178545000.0,173628,4004917,0.39740000000000003
2020-06-10,INFY,EQ,717.6,715.0,719.45,709.2,714.95,715.85,715.57,7263272,519737719125000.0,121854,3458171,0.4761
2020-06-11,INFY,EQ,715.85,712.0,713.4,700.25,703.8,703.95,707.7,8825914,624612398550000.0,140529,3918922,0.444
2020-06-12,INFY,EQ,703.95,675.8,695.15,675.5,691.0,692.05,686.35,9796064,672351955780000.0,165667,5002018,0.5106
2020-06-15,INFY,EQ,692.05,693.0,704.4,685.25,688.05,687.55,692.55,7857344,544161232685000.06,105262,3195578,0.4067
2020-06-16,INFY,EQ,687.55,702.0,712.0,699.15,700.0,701.2,705.08,10132423,714420777505000.0,170413,4145181,0.40909999999999996
2020-06-17,INFY,EQ,701.2,699.9,710.3,698.0,704.6,703.65,705.4,7291919,514375264630000.0,136959,3882325,0.5324
2020-06-18,INFY,EQ,703.65,708.2,716.6,706.0,713.4,713.9,711.84,6670206,474809171639999.94,174646,2816843,0.42229999999999995
2020-06-19,INFY,EQ,713.9,709.0,711.9,701.0,708.15,705.55,704.87,22438873,1581643221965000.0,266933,12233953,0.5452
2020-06-22,INFY,EQ,705.55,707.1,708.7,700.0,703.45,703.7,702.88,7804139,548537702620000.0,145862,3545868,0.45439999999999997
2020-06-23,INFY,EQ,703.7,695.7,724.5,692.1,720.0,720.65,713.34,12157486,867246491020000.1,203759,2111776,0.369
2020-06-24,INFY,EQ,720.65,716.9,726.8,709.4,715.25,714.15,717.48,10220908,733327613965000.0,147819,4902062,0.4796
2020-06-25,INFY,EQ,714.15,704.85,705.6,693.5,700.7,700.5,700.31,14945304,1046632346000000.0,214685,7828966,0.5238
2020-06-26,INFY,EQ,700.5,710.2,751.6,710.0,747.0,748.2,740.04,26030535,1926353647945000.0,378564,7836286,0.30100000000000005
2020-06-29,INFY,EQ,748.2,735.4,744.7,730.1,731.4,731.75,735.05,8954490,658202485620000.0,128524,3107259,0.34700000000000003
2020-06-30,INFY,EQ,731.75,732.8,738.95,724.25,733.7,735.95,733.74,10411347,763923413275000.0,140340,4686949,0.45020000000000004
2020-07-01,INFY,EQ,735.95,737.25,742.3,729.75,730.85,731.9,736.05,5477687,403183657990000.0,101474,2540508,0.46380000000000005
2020-07-02,INFY,EQ,731.9,737.35,765.45,735.4,756.0,756.6,756.33,17263764,1305714371920000.0,207044,7512460,0.43520000000000003
