Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-05-24,ABBOTINDIA,EQ,7665.35,7770.0,7941.0,7709.95,7910.0,7909.15,7882.2,5151,4060122770000.0005,1095,3248,0.6306
2019-05-27,ABBOTINDIA,EQ,7909.15,7999.85,8098.0,7927.4,8010.0,8000.95,8003.52,11783,9430550460000.0,1596,9465,0.8033
2019-05-28,ABBOTINDIA,EQ,8000.95,8050.0,8065.0,7655.0,7730.0,7696.6,7768.16,16428,12761531435000.0,5806,9522,0.5796
2019-05-29,ABBOTINDIA,EQ,7696.6,7749.9,7839.95,7737.45,7800.0,7806.35,7782.16,5816,4526102825000.0,1537,4311,0.7412000000000001
2019-05-30,ABBOTINDIA,EQ,7806.35,7801.0,7930.0,7720.05,7844.3,7836.8,7851.58,27759,21795213870000.0,1650,24796,0.8933
2019-05-31,ABBOTINDIA,EQ,7836.8,7780.0,7929.95,7700.0,7800.0,7777.55,7764.1,2943,2284973630000.0,1018,1436,0.4879
2019-06-03,ABBOTINDIA,EQ,7777.55,7791.0,7910.0,7711.2,7850.0,7884.25,7826.17,17758,13897710730000.002,870,16735,0.9424
2019-06-04,ABBOTINDIA,EQ,7884.25,7861.0,7902.0,7800.0,7855.95,7879.05,7826.76,5106,3996344579999.9995,527,4426,0.8668000000000001
2019-06-06,ABBOTINDIA,EQ,7879.05,7800.15,7928.4,7782.0,7919.0,7905.35,7881.93,3369,2655421455000.0,939,2368,0.7029000000000001
2019-06-07,ABBOTINDIA,EQ,7905.35,7807.4,8010.0,7801.0,7980.0,7965.35,7921.49,3506,2777274705000.0,598,2754,0.7855
2019-06-10,ABBOTINDIA,EQ,7965.35,7965.0,8340.0,7920.15,8330.0,8282.45,8171.88,11342,9268546505000.0,2813,6289,0.5545
2019-06-11,ABBOTINDIA,EQ,8282.45,8280.0,8655.05,8245.6,8650.0,8588.45,8541.17,17844,15240868240000.0,3824,8479,0.47520000000000007
2019-06-12,ABBOTINDIA,EQ,8588.45,8600.0,8700.05,8550.0,8600.0,8609.75,8595.39,5761,4951803210000.0,960,3404,0.5909000000000001
2019-06-13,ABBOTINDIA,EQ,8609.75,8680.0,8698.8,8501.25,8552.0,8560.65,8595.33,3928,3376246800000.0,840,2373,0.6041
2019-06-14,ABBOTINDIA,EQ,8560.65,8552.0,8638.3,8552.0,8600.0,8606.7,8596.69,2979,2560954475000.0,639,2125,0.7133
2019-06-17,ABBOTINDIA,EQ,8606.7,8638.0,8638.0,8501.0,8515.0,8511.95,8579.29,2261,1939778460000.0002,601,1468,0.5917
2019-06-18,ABBOTINDIA,EQ,8511.95,8500.0,8545.0,8500.0,8510.0,8519.7,8507.07,2493,2120813100000.0,665,1879,0.688
2019-06-19,ABBOTINDIA,EQ,8519.7,8519.7,8575.0,8450.0,8494.0,8461.25,8492.99,3892,3305471760000.0,1751,3274,0.8412000000000001
2019-06-20,ABBOTINDIA,EQ,8461.25,8472.3,8472.3,8272.05,8470.0,8419.95,8360.13,4777,3993633310000.0,1970,2394,0.5012
2019-06-21,ABBOTINDIA,EQ,8419.95,8402.0,8550.0,8350.0,8535.0,8504.15,8462.44,1964,1662023580000.0,559,1074,0.5468000000000001
2019-06-24,ABBOTINDIA,EQ,8504.15,8545.0,8764.9,8504.15,8539.95,8541.85,8613.08,6256,5388340525000.0,1386,3569,0.5705
2019-06-25,ABBOTINDIA,EQ,8541.85,8600.0,8600.0,8500.0,8550.0,8557.75,8548.47,2575,2201231120000.0,474,1535,0.5961
2019-06-26,ABBOTINDIA,EQ,8557.75,8501.0,8950.0,8501.0,8950.0,8775.8,8740.11,8090,7070748070000.0,1444,4873,0.6023
2019-06-27,ABBOTINDIA,EQ,8775.8,8839.0,8995.0,8804.05,8914.7,8914.6,8905.16,13274,11820712450000.0,3083,9416,0.7094
2019-06-28,ABBOTINDIA,EQ,8914.6,8920.3,8950.0,8725.15,8875.0,8887.95,8895.29,5041,4484116720000.0,1101,3255,0.6456999999999999
2019-07-01,ABBOTINDIA,EQ,8887.95,8900.0,9000.65,8802.0,8824.0,8838.05,8918.28,3308,2950168385000.0,973,1686,0.5097
2019-07-02,ABBOTINDIA,EQ,8838.05,8818.1,8870.0,8725.1,8771.0,8782.95,8786.73,1207,1060557785000.0,499,656,0.5435
2019-07-03,ABBOTINDIA,EQ,8782.95,8726.25,8844.85,8726.25,8799.9,8802.7,8797.88,1366,1201790405000.0,482,962,0.7042
2019-07-04,ABBOTINDIA,EQ,8802.7,8800.0,8984.0,8790.05,8920.0,8921.15,8887.68,3593,3193341980000.0,906,1809,0.5035000000000001
2019-07-05,ABBOTINDIA,EQ,8921.15,8949.0,8959.95,8740.0,8900.0,8892.0,8841.73,3015,2665781750000.0,1251,1563,0.5184000000000001
2019-07-08,ABBOTINDIA,EQ,8892.0,8804.0,8849.95,8600.0,8662.0,8677.0,8722.35,4193,3657280835000.0,1387,2349,0.5602
2019-07-09,ABBOTINDIA,EQ,8677.0,8790.0,8790.0,8630.05,8750.0,8735.4,8703.46,1880,1636249910000.0,518,1272,0.6766
2019-07-10,ABBOTINDIA,EQ,8735.4,8745.0,8919.9,8700.0,8870.05,8883.8,8822.69,1864,1644549750000.0,484,1234,0.662
2019-07-11,ABBOTINDIA,EQ,8883.8,8882.95,8975.0,8853.8,8856.0,8916.4,8921.48,7062,6300351110000.0,622,6160,0.8723000000000001
2019-07-12,ABBOTINDIA,EQ,8916.4,8890.0,8973.75,8850.0,8881.05,8897.25,8905.16,9218,8208777105000.0,705,8292,0.8995000000000001
2019-07-15,ABBOTINDIA,EQ,8897.25,8875.0,8942.0,8852.0,8861.05,8870.05,8908.97,1477,1315855355000.0,356,971,0.6574
2019-07-16,ABBOTINDIA,EQ,8870.05,8870.05,8912.3,8764.9,8776.1,8779.25,8810.5,3763,3315391115000.0,784,2680,0.7122
2019-07-17,ABBOTINDIA,EQ,8779.25,8849.5,8849.5,8668.1,8686.2,8696.15,8743.83,1089,952202790000.0,378,598,0.5491
2019-07-18,ABBOTINDIA,EQ,8696.15,8670.1,8798.0,8522.75,8550.0,8552.2,8606.84,3954,3403145610000.0,712,3232,0.8174
2019-07-19,ABBOTINDIA,EQ,8552.2,8556.0,8645.0,8500.0,8625.0,8572.8,8551.2,5249,4488524565000.0,875,4396,0.8375
2019-07-22,ABBOTINDIA,EQ,8572.8,8680.0,8697.85,8501.0,8550.0,8545.25,8636.78,5625,4858190455000.0,1835,4325,0.7689
2019-07-23,ABBOTINDIA,EQ,8545.25,8510.0,8675.0,8510.0,8635.0,8629.35,8639.97,5875,5075983370000.0,1004,4941,0.841
2019-07-24,ABBOTINDIA,EQ,8629.35,8675.0,8675.95,8517.0,8650.0,8629.0,8584.92,7720,6627556275000.0,543,7024,0.9098
2019-07-25,ABBOTINDIA,EQ,8629.0,8531.0,8684.8,8531.0,8600.0,8599.35,8647.78,4899,4236545665000.0,493,4387,0.8955
2019-07-26,ABBOTINDIA,EQ,8599.35,8673.2,8673.2,8536.0,8570.0,8571.7,8572.09,3230,2768783695000.0,324,2795,0.8653000000000001
2019-07-29,ABBOTINDIA,EQ,8571.7,8677.0,8677.0,8411.0,8412.0,8441.4,8508.0,1624,1381699485000.0,553,710,0.4372
2019-07-30,ABBOTINDIA,EQ,8441.4,8416.0,8575.0,8416.0,8500.0,8490.8,8525.37,7001,5968612900000.0,1232,5886,0.8407
2019-07-31,ABBOTINDIA,EQ,8490.8,8500.0,8500.0,8278.0,8340.0,8363.6,8343.71,3723,3106363965000.0,1458,2141,0.5751
2019-08-01,ABBOTINDIA,EQ,8363.6,8326.7,8491.0,8300.0,8435.0,8447.95,8337.43,4155,3464204010000.0,1235,2874,0.6917
2019-08-02,ABBOTINDIA,EQ,8447.95,8485.0,8529.0,8351.25,8455.0,8499.3,8439.1,3332,2811907520000.0,555,2410,0.7232999999999999
2019-08-05,ABBOTINDIA,EQ,8499.3,8500.0,8500.0,8320.0,8371.95,8377.1,8385.84,1599,1340896040000.0,502,926,0.5791
2019-08-06,ABBOTINDIA,EQ,8377.1,8325.0,8476.75,8325.0,8440.0,8438.55,8467.6,24272,20552550435000.0,577,22651,0.9331999999999999
2019-08-07,ABBOTINDIA,EQ,8438.55,8439.0,8688.0,8439.0,8578.0,8573.25,8599.69,2043,1756916625000.0,681,1135,0.5556
2019-08-08,ABBOTINDIA,EQ,8573.25,8684.0,9324.0,8521.0,8890.0,9001.35,8926.81,40146,35837560505000.0,7813,14703,0.36619999999999997
2019-08-09,ABBOTINDIA,EQ,9001.35,9099.0,9427.1,8961.6,8999.9,9048.85,9165.58,19832,18177176705000.0,4603,9635,0.4858
2019-08-13,ABBOTINDIA,EQ,9048.85,9018.4,9299.0,8772.95,9115.0,9116.8,9104.02,17233,15688959475000.0,2157,10626,0.6165999999999999
2019-08-14,ABBOTINDIA,EQ,9116.8,9184.0,9248.0,9051.15,9150.05,9147.5,9164.82,9034,8279501540000.001,1602,3937,0.43579999999999997
2019-08-16,ABBOTINDIA,EQ,9147.5,9147.5,9198.8,9095.0,9140.0,9114.25,9131.09,6541,5972645785000.0,1956,3152,0.4819
2019-08-19,ABBOTINDIA,EQ,9114.25,9050.85,9299.0,9050.8,9238.0,9215.4,9201.08,7905,7273453459999.999,2057,4017,0.5082
2019-08-20,ABBOTINDIA,EQ,9215.4,9196.95,9269.55,8905.0,8941.0,8986.05,9150.18,23933,21899124030000.0,2699,20037,0.8372
2019-08-21,ABBOTINDIA,EQ,8986.05,8956.6,9114.0,8900.1,8952.4,9001.1,9025.41,51632,46599999685000.0,2864,44203,0.8561
2019-08-22,ABBOTINDIA,EQ,9001.1,9015.0,9061.1,8800.0,8800.0,8805.55,8935.05,8880,7934327759999.999,1674,3811,0.4292
2019-08-23,ABBOTINDIA,EQ,8805.55,8899.5,8899.5,8700.0,8869.0,8790.85,8768.63,13284,11648249955000.0,2425,6521,0.49090000000000006
2019-08-26,ABBOTINDIA,EQ,8790.85,8899.0,9275.0,8840.0,9248.0,9230.65,9062.33,7374,6682565015000.0,3445,4362,0.5915
2019-08-27,ABBOTINDIA,EQ,9230.65,9239.85,9284.95,9067.25,9110.0,9142.95,9208.83,6641,6115582185000.0,1212,3700,0.5571
2019-08-28,ABBOTINDIA,EQ,9142.95,9240.0,9247.95,9015.15,9021.0,9081.1,9125.96,28209,25743416445000.0,867,26451,0.9377
2019-08-29,ABBOTINDIA,EQ,9081.1,9021.0,9110.0,9015.05,9100.0,9090.5,9059.49,2979,2698822825000.0,600,2251,0.7556
2019-08-30,ABBOTINDIA,EQ,9090.5,9125.0,9174.0,9055.15,9160.0,9148.6,9140.68,4001,3657185845000.0005,702,3054,0.7633
2019-09-03,ABBOTINDIA,EQ,9148.6,9150.0,9534.15,9150.0,9435.0,9445.9,9432.94,22605,21323171145000.0,3554,14103,0.6239
2019-09-04,ABBOTINDIA,EQ,9445.9,9450.0,9600.0,9440.0,9500.0,9508.1,9540.49,14708,14032155415000.0,3158,11209,0.7621
2019-09-05,ABBOTINDIA,EQ,9508.1,9570.0,9570.0,9405.0,9500.0,9489.8,9495.83,5777,5485740595000.0,1305,4491,0.7774
2019-09-06,ABBOTINDIA,EQ,9489.8,9479.9,9779.0,9470.0,9770.0,9726.25,9628.67,5567,5360279205000.0,1724,3317,0.5958
2019-09-09,ABBOTINDIA,EQ,9726.25,9675.0,9999.0,9675.0,9950.0,9944.4,9918.45,13588,13477193175000.0,3465,7585,0.5582
2019-09-11,ABBOTINDIA,EQ,9944.4,9950.0,9979.9,9757.0,9784.0,9800.55,9906.32,17643,17477729030000.002,1810,14657,0.8308
2019-09-12,ABBOTINDIA,EQ,9800.55,9810.0,9890.0,9720.1,9770.0,9761.55,9797.44,7157,7012031234999.999,1296,6071,0.8483
2019-09-13,ABBOTINDIA,EQ,9761.55,9721.05,9887.8,9721.05,9875.0,9833.25,9821.24,4298,4221168220000.0005,1393,2395,0.5572
2019-09-16,ABBOTINDIA,EQ,9833.25,9897.95,10025.1,9808.0,9820.0,9828.65,9919.07,14209,14094010125000.0,2216,10202,0.718
2019-09-17,ABBOTINDIA,EQ,9828.65,9830.0,9940.0,9718.0,9749.0,9746.0,9834.8,3220,3166805975000.0,1130,2068,0.6422
2019-09-18,ABBOTINDIA,EQ,9746.0,9775.0,9960.0,9775.0,9941.8,9936.15,9919.52,13899,13787138330000.002,3096,10376,0.7465
2019-09-19,ABBOTINDIA,EQ,9936.15,9941.8,9941.8,9710.0,9875.0,9837.3,9853.1,32364,31888564614999.996,1452,29848,0.9223
2019-09-20,ABBOTINDIA,EQ,9837.3,9837.3,10250.0,9822.0,10221.5,10219.15,10164.8,43696,44416116730000.0,2915,38773,0.8873000000000001
2019-09-23,ABBOTINDIA,EQ,10219.15,10400.0,10950.0,10400.0,10705.0,10716.3,10791.8,28089,30313094564999.996,3246,23053,0.8207
2019-09-24,ABBOTINDIA,EQ,10716.3,10750.0,10988.8,10750.0,10850.0,10807.45,10822.49,6799,7358214070000.0,1806,3825,0.5626
2019-09-25,ABBOTINDIA,EQ,10807.45,10807.45,10807.45,10395.3,10718.0,10629.7,10609.88,6146,6520832410000.0,1996,3673,0.5976
2019-09-26,ABBOTINDIA,EQ,10629.7,10673.15,10998.0,10672.5,10975.2,10922.7,10899.18,7417,8083923925000.0,2185,4494,0.6059
2019-09-27,ABBOTINDIA,EQ,10922.7,10960.0,10992.2,10670.0,10697.0,10688.8,10821.4,12345,13359023835000.0,2800,9362,0.7584000000000001
2019-09-30,ABBOTINDIA,EQ,10688.8,10747.0,10750.9,10512.0,10600.0,10596.55,10628.86,4657,4949861435000.0,1347,2667,0.5727000000000001
2019-10-01,ABBOTINDIA,EQ,10596.55,10575.0,11070.0,10555.9,11001.0,10861.0,10696.99,8170,8739442834999.999,1779,6272,0.7676999999999999
2019-10-03,ABBOTINDIA,EQ,10861.0,10961.0,11298.0,10911.0,10974.0,10997.85,11133.43,13582,15121427475000.0,3283,8773,0.6459
2019-10-04,ABBOTINDIA,EQ,10997.85,10997.85,11181.5,10760.6,10800.0,10826.7,10988.68,7854,8630508190000.001,2491,4206,0.5355
2019-10-07,ABBOTINDIA,EQ,10826.7,10896.6,10950.0,10600.0,10700.0,10662.0,10755.01,8334,8963228220000.0,1682,6147,0.7376
2019-10-09,ABBOTINDIA,EQ,10662.0,10742.1,11050.0,10650.0,10960.0,10998.6,10889.52,8536,9295291110000.0,1840,5503,0.6447
2019-10-10,ABBOTINDIA,EQ,10998.6,10990.0,11056.55,10781.6,10990.0,10999.35,10914.75,20392,22257352560000.0,3073,16313,0.8
2019-10-11,ABBOTINDIA,EQ,10999.35,11000.05,11011.0,10915.2,10999.0,10989.25,10982.59,4587,5037716195000.0,1421,2644,0.5764
2019-10-14,ABBOTINDIA,EQ,10989.25,11047.95,11056.55,10916.55,10985.0,10999.6,10999.29,17369,19104658180000.0,5449,15247,0.8778
2019-10-15,ABBOTINDIA,EQ,10999.6,11000.0,11025.0,10765.0,10920.6,10917.9,10864.76,12639,13731964694999.998,1951,8548,0.6763
2019-10-16,ABBOTINDIA,EQ,10917.9,10949.9,10998.8,10868.35,10978.8,10949.35,10951.67,2736,2996376560000.0,1152,1344,0.49119999999999997
2019-10-17,ABBOTINDIA,EQ,10949.35,10930.05,11000.0,10874.95,10970.0,10984.05,10981.89,9449,10376792455000.0,997,7381,0.7811
2019-10-18,ABBOTINDIA,EQ,10984.05,10986.0,10998.8,10680.0,10700.0,10704.5,10834.4,7557,8187556800000.0,2168,4632,0.6129
2019-10-22,ABBOTINDIA,EQ,10704.5,10699.95,11000.0,10350.0,10675.0,10699.85,10740.96,25468,27355071180000.0,5887,16968,0.6662
2019-10-23,ABBOTINDIA,EQ,10699.85,10775.0,10974.0,10699.85,10950.0,10914.25,10863.08,15502,16839941350000.0,1918,12098,0.7804000000000001
2019-10-24,ABBOTINDIA,EQ,10914.25,10969.8,11200.0,10925.35,11197.95,11112.05,11072.2,15109,16728982160000.0,2660,9424,0.6237
2019-10-25,ABBOTINDIA,EQ,11112.05,11200.0,11494.0,11126.0,11349.85,11407.25,11386.35,15152,17252604890000.0,4349,6946,0.45840000000000003
2019-10-27,ABBOTINDIA,EQ,11407.25,11490.0,11950.0,11489.85,11895.0,11897.35,11854.5,7035,8339643255000.0,1914,3916,0.5566
2019-10-29,ABBOTINDIA,EQ,11897.35,11782.0,12173.75,11782.0,11900.0,11876.6,11989.11,10012,12003493605000.0,2732,6134,0.6127
2019-10-30,ABBOTINDIA,EQ,11876.6,11900.0,12051.45,11900.0,11910.0,11922.5,11957.67,22409,26795952705000.0,2078,19212,0.8573000000000001
2019-10-31,ABBOTINDIA,EQ,11922.5,11990.0,12051.45,11630.0,11715.0,11774.4,11918.8,6918,8245424215000.001,2285,4615,0.6670999999999999
2019-11-01,ABBOTINDIA,EQ,11774.4,11750.0,11885.05,11597.0,11630.0,11620.15,11714.45,8388,9826081655000.0,3068,5272,0.6285000000000001
2019-11-04,ABBOTINDIA,EQ,11620.15,11770.0,12400.0,11770.0,11950.0,11987.25,12042.07,12263,14767189435000.0,3728,5567,0.454
2019-11-05,ABBOTINDIA,EQ,11987.25,12088.0,12088.0,11705.0,11839.95,11786.55,11824.74,5344,6319140715000.0,2194,3231,0.6046
2019-11-06,ABBOTINDIA,EQ,11786.55,11870.0,12000.1,11450.0,11497.95,11480.45,11628.65,11369,13220614605000.0,3722,6339,0.5576
2019-11-07,ABBOTINDIA,EQ,11480.45,11515.0,11760.0,11510.0,11635.85,11695.25,11613.86,5421,6295873755000.0,1790,2668,0.4922
2019-11-08,ABBOTINDIA,EQ,11695.25,11700.0,11711.0,11400.0,11410.0,11502.95,11589.27,5622,6515485455000.0,1821,2976,0.5293
2019-11-11,ABBOTINDIA,EQ,11502.95,11500.0,11775.0,11350.0,11767.85,11698.85,11525.37,11988,13816616490000.0,3130,6629,0.5529999999999999
2019-11-13,ABBOTINDIA,EQ,11698.85,11868.95,12043.95,11702.0,11750.0,11794.6,11820.41,12778,15104125290000.0,3197,7006,0.5483
2019-11-14,ABBOTINDIA,EQ,11794.6,11899.0,12293.1,11899.0,12035.0,12043.25,12065.05,32851,39634894935000.0,5711,19705,0.5998
2019-11-15,ABBOTINDIA,EQ,12043.25,12099.0,12450.0,12078.05,12394.0,12365.0,12288.15,13691,16823703705000.002,4431,5582,0.40770000000000006
2019-11-18,ABBOTINDIA,EQ,12365.0,12450.1,13050.0,12401.0,12800.0,12815.4,12758.68,22583,28812921839999.996,6738,9016,0.3992
2019-11-19,ABBOTINDIA,EQ,12815.4,12876.0,12899.95,12650.0,12765.0,12785.15,12779.19,6314,8068778290000.001,2279,2606,0.41270000000000007
2019-11-20,ABBOTINDIA,EQ,12785.15,12898.0,12898.0,12490.7,12521.0,12578.95,12720.28,8890,11308327920000.0,2366,4645,0.5225
2019-11-21,ABBOTINDIA,EQ,12578.95,12635.0,12749.95,12351.6,12400.0,12392.3,12534.89,7168,8985012225000.0,2640,3565,0.49729999999999996
2019-11-22,ABBOTINDIA,EQ,12392.3,12460.0,12619.0,12270.05,12600.0,12573.4,12440.85,7693,9570743625000.0,2705,3859,0.5015999999999999
2019-11-25,ABBOTINDIA,EQ,12573.4,12670.0,12807.95,12614.0,12699.0,12696.85,12753.42,7765,9903027940000.0,2564,4356,0.561
2019-11-26,ABBOTINDIA,EQ,12696.85,12740.0,12843.75,12500.0,12580.1,12592.9,12709.1,7848,9974102165000.0,2169,3667,0.4673
2019-11-27,ABBOTINDIA,EQ,12592.9,12645.0,12800.0,12507.0,12520.0,12557.15,12636.24,7412,9365980535000.0,2169,3553,0.4794
2019-11-28,ABBOTINDIA,EQ,12557.15,12549.95,12805.0,12501.0,12758.65,12743.1,12704.64,7661,9733025830000.0,2172,3191,0.4165
2019-11-29,ABBOTINDIA,EQ,12743.1,12750.0,12792.0,12510.0,12650.0,12578.4,12630.89,5272,6659003875000.0,1781,2706,0.5133
2019-12-02,ABBOTINDIA,EQ,12578.4,12678.4,12880.0,12578.4,12658.0,12621.25,12714.32,7348,9342482860000.0,3090,3667,0.499
2019-12-03,ABBOTINDIA,EQ,12621.25,12621.2,12825.0,12621.2,12785.0,12780.85,12726.47,4249,5407476395000.0,1645,1848,0.4349
2019-12-04,ABBOTINDIA,EQ,12780.85,12820.0,12820.0,12655.15,12792.6,12798.7,12779.37,12376,15815744180000.002,2782,7873,0.6362
2019-12-05,ABBOTINDIA,EQ,12798.7,12790.0,12810.0,12701.0,12790.9,12772.45,12776.74,2834,3620928160000.0,1032,1548,0.5462
2019-12-06,ABBOTINDIA,EQ,12772.45,12819.95,12819.95,12740.95,12800.0,12801.3,12786.34,6407,8192205009999.999,1458,4854,0.7576
2019-12-09,ABBOTINDIA,EQ,12801.3,12801.0,12850.0,12701.1,12798.85,12763.05,12777.22,11885,15185721019999.998,1771,10094,0.8493
2019-12-10,ABBOTINDIA,EQ,12763.05,12763.05,12994.0,12351.05,12580.0,12508.05,12744.14,7819,9964641495000.0,2971,3131,0.4004
2019-12-11,ABBOTINDIA,EQ,12508.05,12500.0,12615.05,12329.25,12580.0,12554.4,12476.85,10195,12720152070000.0,2676,6848,0.6717000000000001
2019-12-12,ABBOTINDIA,EQ,12554.4,12561.1,12910.05,12561.1,12865.0,12804.85,12684.6,8498,10779375320000.0,1206,7208,0.8482
2019-12-13,ABBOTINDIA,EQ,12804.85,12884.95,13038.85,12800.75,12940.0,12982.15,12953.01,5293,6856029790000.001,1820,2641,0.499
2019-12-16,ABBOTINDIA,EQ,12982.15,12982.15,13444.0,12982.15,13304.95,13300.9,13318.76,17104,22780403995000.0,4598,10410,0.6086
2019-12-17,ABBOTINDIA,EQ,13300.9,13300.0,13470.05,13210.05,13300.0,13381.8,13365.29,10167,13588489785000.0,3276,5975,0.5877
2019-12-18,ABBOTINDIA,EQ,13381.8,13370.0,13410.0,13115.25,13168.0,13190.9,13251.49,5450,7222061759999.999,2279,2771,0.5084000000000001
2019-12-19,ABBOTINDIA,EQ,13190.9,13170.0,13300.0,13120.0,13260.0,13240.15,13252.71,3442,4561583530000.0,1513,1612,0.4683
2019-12-20,ABBOTINDIA,EQ,13240.15,13238.1,13300.0,12800.0,13020.0,12984.65,13105.43,4712,6175278010000.0,1508,2899,0.6152000000000001
2019-12-23,ABBOTINDIA,EQ,12984.65,13000.0,13208.05,12859.95,13165.0,13188.75,13081.38,5564,7278477090000.001,2328,2634,0.47340000000000004
2019-12-24,ABBOTINDIA,EQ,13188.75,13230.1,13230.1,12950.0,13035.0,13016.05,13063.93,4864,6354293575000.0,1378,2939,0.6042000000000001
2019-12-26,ABBOTINDIA,EQ,13016.05,13070.0,13210.0,12950.0,12982.0,13080.05,13141.67,4104,5393339580000.0,1589,2206,0.5375
2019-12-27,ABBOTINDIA,EQ,13080.05,13080.0,13200.15,13052.55,13200.0,13194.25,13167.85,5626,7408229865000.001,1851,3294,0.5855
2019-12-30,ABBOTINDIA,EQ,13194.25,13250.1,13250.1,13150.0,13199.0,13196.75,13189.8,3410,4497722245000.0,1489,1927,0.5651
2019-12-31,ABBOTINDIA,EQ,13196.75,13199.0,13202.0,13049.2,13050.0,13075.5,13141.95,3735,4908519245000.0,1616,2051,0.5491
2020-01-01,ABBOTINDIA,EQ,13075.5,13170.6,13452.15,13080.0,13119.95,13140.0,13199.96,4037,5328825835000.0,1399,1754,0.43450000000000005
2020-01-02,ABBOTINDIA,EQ,13140.0,13119.95,13314.9,13119.95,13127.0,13139.9,13194.3,3435,4532242825000.0,1401,1619,0.47130000000000005
2020-01-03,ABBOTINDIA,EQ,13139.9,13170.0,13274.2,13150.0,13190.0,13248.25,13211.4,6850,9049810640000.0,1934,4644,0.6779999999999999
2020-01-06,ABBOTINDIA,EQ,13248.25,13230.4,13230.4,12720.0,12887.9,12780.3,12928.33,9715,12559877185000.0,3342,5473,0.5634
2020-01-07,ABBOTINDIA,EQ,12780.3,12881.1,13074.95,12657.0,12749.85,12742.9,12806.95,17812,22811743475000.0,4751,12838,0.7208
2020-01-08,ABBOTINDIA,EQ,12742.9,12700.0,12850.05,12575.0,12715.0,12727.25,12756.08,9286,11845298115000.0,2986,5466,0.5886
2020-01-09,ABBOTINDIA,EQ,12727.25,12800.0,12847.95,12650.0,12716.95,12712.05,12745.22,5614,7155165965000.001,2086,3602,0.6416
2020-01-10,ABBOTINDIA,EQ,12712.05,12723.25,12789.0,12501.0,12550.0,12534.7,12608.37,14224,17934146480000.0,3361,9598,0.6748000000000001
2020-01-13,ABBOTINDIA,EQ,12534.7,12632.45,12632.45,12509.95,12598.0,12586.65,12575.17,4133,5197316285000.0,1551,2373,0.5742
2020-01-14,ABBOTINDIA,EQ,12586.65,12599.0,12749.0,12512.6,12560.0,12635.6,12613.87,6074,7661662780000.0,1491,4624,0.7613
2020-01-15,ABBOTINDIA,EQ,12635.6,12635.0,12850.0,12500.0,12850.0,12772.05,12646.29,4661,5894433630000.0,2034,2317,0.49710000000000004
2020-01-16,ABBOTINDIA,EQ,12772.05,12872.0,12919.0,12563.0,12581.0,12614.1,12664.06,9186,11633208005000.0,3230,5187,0.5647
2020-01-17,ABBOTINDIA,EQ,12614.1,12610.1,12798.9,12525.0,12587.95,12561.45,12656.17,5254,6649550815000.0,2007,3079,0.5860000000000001
2020-01-20,ABBOTINDIA,EQ,12561.45,12610.6,12684.0,12501.0,12679.0,12643.4,12583.33,7650,9626249610000.0,2126,5332,0.6970000000000001
2020-01-21,ABBOTINDIA,EQ,12643.4,12660.6,12750.0,12580.0,12715.0,12713.15,12698.78,6644,8437067084999.999,1204,5510,0.8293
2020-01-22,ABBOTINDIA,EQ,12713.15,12715.25,12798.55,12595.0,12686.0,12702.2,12695.0,3491,4431824770000.0,1241,1832,0.5247999999999999
2020-01-23,ABBOTINDIA,EQ,12702.2,12680.0,12750.0,12652.05,12710.0,12707.9,12728.85,10901,13875718750000.0,1620,9300,0.8531000000000001
2020-01-24,ABBOTINDIA,EQ,12707.9,12640.0,12747.95,12550.0,12588.0,12597.25,12644.38,6744,8527371550000.0,1942,4718,0.6996
2020-01-27,ABBOTINDIA,EQ,12597.25,12560.0,12734.3,12560.0,12672.0,12666.3,12670.08,8959,11351127015000.0,1403,7431,0.8294
2020-01-28,ABBOTINDIA,EQ,12666.3,12669.0,12770.0,12620.0,12660.0,12653.55,12672.26,6664,8444796940000.001,1188,5111,0.767
2020-01-29,ABBOTINDIA,EQ,12653.55,12698.6,12729.0,12620.15,12630.0,12655.4,12660.89,7315,9261440165000.0,1839,5794,0.7920999999999999
2020-01-30,ABBOTINDIA,EQ,12655.4,12640.2,12640.2,12450.0,12540.0,12516.55,12514.53,6268,7844107845000.0,1749,4846,0.7731
2020-01-31,ABBOTINDIA,EQ,12516.55,12521.0,12600.0,12440.1,12525.0,12498.8,12491.79,6144,7674956684999.999,1311,5079,0.8267
2020-02-01,ABBOTINDIA,EQ,12498.8,12535.0,12609.3,12200.0,12255.35,12319.3,12433.77,2691,3345927670000.0,1160,1608,0.5975
2020-02-03,ABBOTINDIA,EQ,12319.3,12320.0,12851.75,12186.55,12780.0,12746.25,12723.94,8753,11137265915000.0,2764,4981,0.5690999999999999
2020-02-04,ABBOTINDIA,EQ,12746.25,12839.0,13280.0,12796.25,13081.05,13134.35,13057.8,13188,17220628815000.0,3773,7762,0.5886
2020-02-05,ABBOTINDIA,EQ,13134.35,13140.0,13225.5,12986.65,13100.0,13076.8,13110.21,13338,17486398105000.002,2785,5219,0.39130000000000004
2020-02-06,ABBOTINDIA,EQ,13076.8,13100.0,13199.0,13001.2,13058.1,13103.4,13118.76,5686,7459326805000.0,1914,4299,0.7561
